,date,average_price,total_volume,4046,4225,4770,total_bags,small_bags,large_bags,xlarge_bags,type,year,geography,month,other_plu
15918,2017-10-29,1.99,67050,8078,19540,0,39431.45,39411.01,20.44,0.0,organic,2017,Los Angeles,10,39432
15919,2017-10-29,1.23,102915,3751,44115,56,54991.92,13041.14,41950.78,0.0,conventional,2017,Louisville,10,54993
15920,2017-10-29,1.84,3691,1,740,0,2949.48,1739.58,1209.9,0.0,organic,2017,Louisville,10,2950
15921,2017-10-29,1.22,674788,450543,71919,223,152102.55,75333.68,76768.87,0.0,conventional,2017,Miami/Ft. Lauderdale,10,152103
15922,2017-10-29,1.84,5595,32,424,0,5138.21,4908.88,229.33,0.0,organic,2017,Miami/Ft. Lauderdale,10,5139
15923,2017-10-29,1.41,2661899,639486,1075382,19076,927954.41,774152.75,153145.22,656.44,conventional,2017,Midsouth,10,927955
15924,2017-10-29,1.8,156848,2448,34603,619,119177.1,110757.39,8419.71,0.0,organic,2017,Midsouth,10,119178
15925,2017-10-29,1.14,217723,125954,9477,185,82106.6,68554.67,13183.91,368.02,conventional,2017,Nashville,10,82107
15926,2017-10-29,1.76,7350,75,2571,0,4702.58,2957.01,1745.57,0.0,organic,2017,Nashville,10,4704
15927,2017-10-29,1.11,277437,169106,21885,1787,84659.39,72752.65,11155.63,751.11,conventional,2017,New Orleans/Mobile,10,84659
15928,2017-10-29,1.7,6088,89,154,0,5844.81,5561.11,283.7,0.0,organic,2017,New Orleans/Mobile,10,5845
15929,2017-10-29,1.57,1217806,74423,788262,779,354341.95,330959.23,23366.81,15.91,conventional,2017,New York,10,354342
15930,2017-10-29,2.11,70881,5301,19352,84,46143.17,46069.13,74.04,0.0,organic,2017,New York,10,46144
15931,2017-10-29,1.52,3430235,251453,2238785,6303,933692.83,768631.44,165040.73,20.66,conventional,2017,Northeast,10,933694
15932,2017-10-29,1.76,264941,10127,29797,100,224916.11,218668.73,6247.38,0.0,organic,2017,Northeast,10,224917
15933,2017-10-29,1.5,304167,10155,237554,1307,55149.66,32792.8,22356.86,0.0,conventional,2017,Northern New England,10,55151
15934,2017-10-29,1.57,39048,1,177,0,38869.07,32627.56,6241.51,0.0,organic,2017,Northern New England,10,38870
15935,2017-10-29,1.22,399421,257257,33771,570,107822.83,77035.93,30786.9,0.0,conventional,2017,Orlando,10,107823
15936,2017-10-29,2.01,6466,179,1219,0,5067.67,3897.77,1169.9,0.0,organic,2017,Orlando,10,5068
15937,2017-10-29,1.53,367260,40321,209091,274,117573.12,111580.31,5986.88,5.93,conventional,2017,Philadelphia,10,117574
15938,2017-10-29,1.73,27732,1757,4800,5,21169.2,21134.75,34.45,0.0,organic,2017,Philadelphia,10,21170
15939,2017-10-29,0.98,866137,368642,273118,7336,217039.28,145789.42,69622.08,1627.78,conventional,2017,Phoenix/Tucson,10,217041
15940,2017-10-29,1.89,12481,2450,1503,0,8528.23,8522.17,6.06,0.0,organic,2017,Phoenix/Tucson,10,8528
15941,2017-10-29,1.52,90393,30939,20179,1067,38207.09,32383.14,5823.95,0.0,conventional,2017,Pittsburgh,10,38208
15942,2017-10-29,1.43,11438,1095,26,0,10316.44,10309.77,6.67,0.0,organic,2017,Pittsburgh,10,10317
15943,2017-10-29,1.38,1536445,679340,436908,3387,416809.82,339758.82,77029.46,21.54,conventional,2017,Plains,10,416810
15944,2017-10-29,1.88,49301,995,11209,273,36822.82,25519.81,11303.01,0.0,organic,2017,Plains,10,36824
15945,2017-10-29,1.29,520629,152604,128666,15431,223927.25,175517.41,47898.67,511.17,conventional,2017,Portland,10,223928
15946,2017-10-29,2.49,17335,2011,2499,0,12824.93,1483.24,11325.08,16.61,organic,2017,Portland,10,12825
15947,2017-10-29,1.48,251521,76356,82013,4266,88885.52,85668.09,3216.32,1.11,conventional,2017,Raleigh/Greensboro,10,88886
15948,2017-10-29,1.92,19837,181,4145,133,15376.38,15201.69,174.69,0.0,organic,2017,Raleigh/Greensboro,10,15378
15949,2017-10-29,1.33,217679,53015,82269,1275,81119.27,78089.52,3026.42,3.33,conventional,2017,Richmond/Norfolk,10,81120
15950,2017-10-29,1.67,10158,327,2184,36,7610.31,7023.4,586.91,0.0,organic,2017,Richmond/Norfolk,10,7611
15951,2017-10-29,1.3,143342,36192,35007,265,71877.04,69621.41,2255.63,0.0,conventional,2017,Roanoke,10,71878
15952,2017-10-29,1.53,9293,151,1301,0,7841.1,7140.34,700.76,0.0,organic,2017,Roanoke,10,7841
15953,2017-10-29,1.45,374807,120962,209801,798,43245.97,42643.71,515.55,86.71,conventional,2017,Sacramento,10,43246
15954,2017-10-29,1.86,7341,2787,2909,0,1644.45,1644.45,0.0,0.0,organic,2017,Sacramento,10,1645
15955,2017-10-29,1.0,593934,169061,309160,19020,96692.69,91706.27,4481.98,504.44,conventional,2017,San Diego,10,96693
15956,2017-10-29,2.13,12179,863,6224,0,5092.32,5092.32,0.0,0.0,organic,2017,San Diego,10,5092
15957,2017-10-29,1.56,716567,197107,428002,4543,86913.54,85850.59,44.0,1018.95,conventional,2017,San Francisco,10,86915
15958,2017-10-29,2.09,19950,11099,8152,0,698.88,694.44,4.44,0.0,organic,2017,San Francisco,10,699
15959,2017-10-29,1.53,452358,109352,121941,14722,206340.76,169263.24,36815.75,261.77,conventional,2017,Seattle,10,206343
15960,2017-10-29,2.43,26592,1118,11280,16,14177.16,1095.88,13069.96,11.32,organic,2017,Seattle,10,14178
15961,2017-10-29,1.32,310343,139889,57049,2572,110832.24,74082.72,35393.69,1355.83,conventional,2017,South Carolina,10,110833
15962,2017-10-29,1.69,15261,132,2891,66,12171.16,10955.01,1216.15,0.0,organic,2017,South Carolina,10,12172
15963,2017-10-29,1.1,5167419,2567803,938018,12452,1649145.29,1013799.29,634225.69,1120.31,conventional,2017,South Central,10,1649146
15964,2017-10-29,1.73,105902,20556,2692,0,82653.82,80872.33,1781.49,0.0,organic,2017,South Central,10,82654
15965,2017-10-29,1.23,3856643,2294505,395328,9660,1157148.81,722262.44,425157.58,9728.79,conventional,2017,Southeast,10,1157150
15966,2017-10-29,1.84,92281,1300,15386,96,75497.94,58528.26,16969.68,0.0,organic,2017,Southeast,10,75499
15967,2017-10-29,1.41,70870,20428,21686,276,28477.96,23106.36,5310.69,60.91,conventional,2017,Spokane,10,28480
15968,2017-10-29,2.48,2797,272,946,0,1578.94,520.0,1058.94,0.0,organic,2017,Spokane,10,1579
15969,2017-10-29,1.34,134388,83829,11655,117,38786.24,34224.0,4562.24,0.0,conventional,2017,St. Louis,10,38787
15970,2017-10-29,1.8,6098,14,924,0,5160.02,3222.62,1937.4,0.0,organic,2017,St. Louis,10,5160
15971,2017-10-29,1.46,53621,4026,30151,29,19413.86,5103.83,14310.03,0.0,conventional,2017,Syracuse,10,19415
15972,2017-10-29,1.35,7073,78,61,0,6933.76,6933.76,0.0,0.0,organic,2017,Syracuse,10,6934
15973,2017-10-29,1.19,479880,310309,48829,661,120080.09,69292.89,50787.2,0.0,conventional,2017,Tampa,10,120081
15974,2017-10-29,1.94,6320,92,741,0,5485.83,4392.21,1093.62,0.0,organic,2017,Tampa,10,5487
15975,2017-10-29,1.29,30237911,10596902,9803569,424755,9412683.08,6602082.25,2747519.87,63080.96,conventional,2017,Total U.S.,10,9412685
15976,2017-10-29,1.84,1123703,88668,218858,1150,814723.26,718162.0,96481.09,80.17,organic,2017,Total U.S.,10,815027
15977,2017-10-29,1.23,5130982,1612273,1432411,88098,1998198.53,1043034.52,950954.44,4209.57,conventional,2017,West,10,1998200
15978,2017-10-29,2.16,148010,20936,28269,60,98744.01,64497.41,34166.43,80.17,organic,2017,West,10,98745
15979,2017-10-29,1.02,660019,340028,169026,4847,146117.04,65993.2,80063.84,60.0,conventional,2017,West Tex/New Mexico,10,146118
15980,2017-10-29,1.89,11952,1424,1259,0,9268.42,9071.16,168.43,28.83,organic,2017,West Tex/New Mexico,10,9269
15981,2017-11-05,1.62,71076,2483,55509,33,13050.39,9877.42,3172.97,0.0,conventional,2017,Albany,11,13051
15982,2017-11-05,1.5,3425,3,64,0,3358.16,3358.16,0.0,0.0,organic,2017,Albany,11,3358
15983,2017-11-05,1.08,567572,275749,32494,1124,258203.63,189677.82,66802.08,1723.73,conventional,2017,Atlanta,11,258205
15984,2017-11-05,1.86,11588,447,3686,0,7454.67,5330.44,2124.23,0.0,organic,2017,Atlanta,11,7455
15985,2017-11-05,1.41,736468,93808,458177,4062,180419.22,173551.97,6867.25,0.0,conventional,2017,Baltimore/Washington,11,180421
15986,2017-11-05,1.84,35881,1134,8053,75,26617.59,26614.26,3.33,0.0,organic,2017,Baltimore/Washington,11,26619
15987,2017-11-05,1.21,81104,40651,1848,4629,33975.34,29560.96,4359.84,54.54,conventional,2017,Boise,11,33976
15988,2017-11-05,2.33,1886,45,504,0,1336.9,383.32,953.58,0.0,organic,2017,Boise,11,1337
15989,2017-11-05,1.49,440972,13002,334875,2014,91079.59,74159.79,16919.8,0.0,conventional,2017,Boston,11,91081
15990,2017-11-05,1.95,28626,14,1535,3,27073.04,25996.99,1076.05,0.0,organic,2017,Boston,11,27074
15991,2017-11-05,1.37,115630,9707,54119,58,51746.17,19894.72,31804.78,46.67,conventional,2017,Buffalo/Rochester,11,51746
15992,2017-11-05,1.36,12253,175,92,0,11985.79,10351.66,1634.13,0.0,organic,2017,Buffalo/Rochester,11,11986
15993,2017-11-05,1.15,5663438,2148627,2224529,108333,1181948.32,1105519.8,20488.19,55940.33,conventional,2017,California,11,1181949
15994,2017-11-05,1.76,145735,27876,67331,0,50526.83,50478.71,48.12,0.0,organic,2017,California,11,50528
15995,2017-11-05,1.47,187381,46741,65173,4855,70610.63,66781.57,3829.06,0.0,conventional,2017,Charlotte,11,70612
15996,2017-11-05,2.22,9818,31,4550,194,5042.11,4819.49,222.62,0.0,organic,2017,Charlotte,11,5043
15997,2017-11-05,1.77,538967,96105,284220,81793,76847.92,73426.03,3406.65,15.24,conventional,2017,Chicago,11,76849
15998,2017-11-05,1.95,41108,24,31160,0,9923.51,9915.74,7.77,0.0,organic,2017,Chicago,11,9924
15999,2017-11-05,1.01,320427,4581,121602,862,193381.43,19496.38,173702.6,182.45,conventional,2017,Cincinnati/Dayton,11,193382
16000,2017-11-05,1.92,13199,194,2940,0,10064.42,3749.04,6315.38,0.0,organic,2017,Cincinnati/Dayton,11,10065
16001,2017-11-05,0.96,222749,108463,15618,911,97756.48,91641.47,5898.96,216.05,conventional,2017,Columbus,11,97757
16002,2017-11-05,1.67,7478,569,1069,0,5840.13,5688.86,151.27,0.0,organic,2017,Columbus,11,5840
16003,2017-11-05,0.96,1142499,600272,245464,3677,293085.77,104979.92,187840.93,264.92,conventional,2017,Dallas/Ft. Worth,11,293086
16004,2017-11-05,1.64,18268,4533,324,0,13411.19,13307.8,103.39,0.0,organic,2017,Dallas/Ft. Worth,11,13411
16005,2017-11-05,1.07,934570,122060,320967,8617,482924.23,89816.96,393106.16,1.11,conventional,2017,Denver,11,482926
16006,2017-11-05,2.05,15794,4139,411,35,11207.98,11030.88,177.1,0.0,organic,2017,Denver,11,11209
16007,2017-11-05,1.0,426643,154127,42917,7701,221897.73,204821.66,16602.19,473.88,conventional,2017,Detroit,11,221898
16008,2017-11-05,1.58,17353,518,2512,0,14161.72,13656.25,505.47,0.0,organic,2017,Detroit,11,14323
16009,2017-11-05,1.7,103715,2335,46898,18583,35898.48,26098.52,7766.59,2033.37,conventional,2017,Grand Rapids,11,35899
16010,2017-11-05,1.52,9469,44,3069,0,6355.36,6355.36,0.0,0.0,organic,2017,Grand Rapids,11,6356
16011,2017-11-05,1.26,3225071,696600,1043530,144063,1340878.17,823843.88,510854.52,6179.77,conventional,2017,Great Lakes,11,1340878
16012,2017-11-05,1.69,169816,3261,53829,0,112234.63,98907.59,13327.04,0.0,organic,2017,Great Lakes,11,112726
16013,2017-11-05,1.45,191459,31048,99317,76,61018.14,58486.25,2505.22,26.67,conventional,2017,Harrisburg/Scranton,11,61018
16014,2017-11-05,1.61,18723,256,154,5,18307.42,18300.82,6.6,0.0,organic,2017,Harrisburg/Scranton,11,18308
16015,2017-11-05,1.53,240615,5209,161648,106,73652.14,62768.76,10883.38,0.0,conventional,2017,Hartford/Springfield,11,73652
16016,2017-11-05,2.17,12289,26,3106,2,9153.16,9090.71,62.45,0.0,organic,2017,Hartford/Springfield,11,9155
16017,2017-11-05,0.95,1363261,526090,264224,4359,568587.12,428438.84,137878.28,2270.0,conventional,2017,Houston,11,568588
16018,2017-11-05,1.82,20153,5256,49,0,14847.77,14847.77,0.0,0.0,organic,2017,Houston,11,14848
16019,2017-11-05,1.26,194103,8575,86633,752,98140.65,35477.95,62594.13,68.57,conventional,2017,Indianapolis,11,98143
16020,2017-11-05,1.48,7741,141,794,0,6773.19,5320.5,1452.69,0.0,organic,2017,Indianapolis,11,6806
16021,2017-11-05,1.48,131679,74308,8741,234,48394.59,33225.98,14981.94,186.67,conventional,2017,Jacksonville,11,48396
16022,2017-11-05,2.04,4224,115,890,2,3215.42,1938.89,1276.53,0.0,organic,2017,Jacksonville,11,3217
16023,2017-11-05,1.12,321534,57828,121041,5037,137627.4,41685.93,95611.47,330.0,conventional,2017,Las Vegas,11,137628
16024,2017-11-05,1.83,7034,1540,1637,0,3857.43,3852.92,4.51,0.0,organic,2017,Las Vegas,11,3857
16025,2017-11-05,1.04,2691240,1079147,743292,69039,799761.51,748133.99,14912.26,36715.26,conventional,2017,Los Angeles,11,799762
16026,2017-11-05,1.72,73723,7315,31324,0,35083.9,35048.65,35.25,0.0,organic,2017,Los Angeles,11,35084
16027,2017-11-05,1.18,86085,3045,37125,120,45793.94,13435.51,32355.55,2.88,conventional,2017,Louisville,11,45795
16028,2017-11-05,1.7,3013,5,756,0,2251.89,1658.64,593.25,0.0,organic,2017,Louisville,11,2252
16029,2017-11-05,1.53,463170,314039,47476,392,101261.29,66124.03,35137.26,0.0,conventional,2017,Miami/Ft. Lauderdale,11,101263
16030,2017-11-05,1.96,6103,64,911,0,5127.41,4226.66,900.75,0.0,organic,2017,Miami/Ft. Lauderdale,11,5128
16031,2017-11-05,1.28,2880937,797195,1081492,20209,982038.86,821114.39,159168.35,1756.12,conventional,2017,Midsouth,11,982041
16032,2017-11-05,1.85,137573,3560,36025,677,97301.09,91436.08,5865.01,0.0,organic,2017,Midsouth,11,97311
16033,2017-11-05,1.02,229240,144908,8243,354,75734.81,63826.67,11123.57,784.57,conventional,2017,Nashville,11,75735
16034,2017-11-05,1.71,6330,72,1957,0,4299.88,3131.99,1167.89,0.0,organic,2017,Nashville,11,4301
16035,2017-11-05,1.32,225563,131134,19876,1893,72659.82,65167.14,6089.35,1403.33,conventional,2017,New Orleans/Mobile,11,72660
16036,2017-11-05,1.7,5876,110,92,0,5673.1,5123.32,549.78,0.0,organic,2017,New Orleans/Mobile,11,5674
16037,2017-11-05,1.41,1319642,61830,632293,600,624918.06,563910.07,60984.25,23.74,conventional,2017,New York,11,624919
16038,2017-11-05,2.05,71500,5539,17479,118,48362.64,48214.28,148.36,0.0,organic,2017,New York,11,48364
16039,2017-11-05,1.45,3492828,228843,1955086,5588,1303309.67,1078991.73,224223.95,93.99,conventional,2017,Northeast,11,1303311
16040,2017-11-05,1.82,239371,10655,27191,115,201409.75,193133.43,8276.32,0.0,organic,2017,Northeast,11,201410
16041,2017-11-05,1.51,288593,9954,229668,1209,47760.93,18323.67,29437.26,0.0,conventional,2017,Northern New England,11,47762
16042,2017-11-05,1.84,24687,0,148,0,24538.6,20317.99,4220.61,0.0,organic,2017,Northern New England,11,24539
16043,2017-11-05,1.48,290421,185134,22655,698,81933.37,54667.82,27265.55,0.0,conventional,2017,Orlando,11,81934
16044,2017-11-05,2.01,7634,248,1434,0,5951.58,4501.1,1450.48,0.0,organic,2017,Orlando,11,5952
16045,2017-11-05,1.4,384628,38006,174069,181,172371.12,141562.78,30808.34,0.0,conventional,2017,Philadelphia,11,172372
16046,2017-11-05,1.7,27824,1836,3409,0,22578.26,22517.97,60.29,0.0,organic,2017,Philadelphia,11,22579
16047,2017-11-05,0.79,1208035,555816,227846,9212,415160.56,330740.57,81893.32,2526.67,conventional,2017,Phoenix/Tucson,11,415161
16048,2017-11-05,1.93,10290,2207,1811,0,6271.08,6267.02,4.06,0.0,organic,2017,Phoenix/Tucson,11,6272
16049,2017-11-05,1.54,85430,29627,17235,1064,37502.96,32659.31,4843.65,0.0,conventional,2017,Pittsburgh,11,37504
16050,2017-11-05,1.43,11678,1191,12,0,10475.31,10463.09,12.22,0.0,organic,2017,Pittsburgh,11,10475
16051,2017-11-05,1.48,1380036,583677,410381,4216,381761.77,292776.18,88977.53,8.06,conventional,2017,Plains,11,381762
16052,2017-11-05,1.89,48099,1006,13421,70,33601.91,23095.17,10506.74,0.0,organic,2017,Plains,11,33602
16053,2017-11-05,1.03,681564,225938,150840,14808,289977.41,246798.74,42932.34,246.33,conventional,2017,Portland,11,289978
16054,2017-11-05,2.45,17023,2068,2392,0,12562.02,1473.33,11077.58,11.11,organic,2017,Portland,11,12563
16055,2017-11-05,1.39,271264,87732,82461,4552,96517.96,94086.43,2431.53,0.0,conventional,2017,Raleigh/Greensboro,11,96519
16056,2017-11-05,2.29,12304,192,4978,173,6960.18,6880.73,79.45,0.0,organic,2017,Raleigh/Greensboro,11,6961
16057,2017-11-05,1.15,250600,82955,75403,1474,90766.38,87156.99,3547.7,61.69,conventional,2017,Richmond/Norfolk,11,90768
16058,2017-11-05,1.64,10865,1262,2499,52,7050.05,6880.75,169.3,0.0,organic,2017,Richmond/Norfolk,11,7052
16059,2017-11-05,1.08,176421,65571,34149,209,76489.99,69792.75,6641.68,55.56,conventional,2017,Roanoke,11,76492
16060,2017-11-05,1.5,8255,163,1362,0,6729.23,6386.62,342.61,0.0,organic,2017,Roanoke,11,6730
16061,2017-11-05,1.36,407622,129130,234394,1020,43077.08,38736.42,429.99,3910.67,conventional,2017,Sacramento,11,43078
16062,2017-11-05,1.74,8454,2535,2818,0,3101.11,3101.11,0.0,0.0,organic,2017,Sacramento,11,3101
16063,2017-11-05,1.04,493425,162044,219943,17093,94343.22,88039.76,3916.8,2386.66,conventional,2017,San Diego,11,94345
16064,2017-11-05,1.6,16452,761,10819,0,4870.94,4870.94,0.0,0.0,organic,2017,San Diego,11,4872
16065,2017-11-05,1.41,787625,261561,435912,3140,87011.66,84961.32,94.01,1956.33,conventional,2017,San Francisco,11,87012
16066,2017-11-05,2.05,20213,10983,8063,0,1165.56,1161.12,4.44,0.0,organic,2017,San Francisco,11,1167
16067,2017-11-05,1.37,503544,119514,114867,6037,263125.7,222651.89,40236.49,237.32,conventional,2017,Seattle,11,263126
16068,2017-11-05,2.34,22872,788,8753,7,13323.55,1001.42,12312.18,9.95,organic,2017,Seattle,11,13324
16069,2017-11-05,1.28,308280,134738,56451,2686,114404.63,89967.7,23352.49,1084.44,conventional,2017,South Carolina,11,114405
16070,2017-11-05,1.68,13736,125,3697,112,9801.21,9239.73,561.48,0.0,organic,2017,South Carolina,11,9802
16071,2017-11-05,0.99,5798077,2770715,1154114,24089,1849158.9,1127480.34,716953.08,4725.48,conventional,2017,South Central,11,1849159
16072,2017-11-05,1.69,99714,20163,2648,0,76901.57,74677.27,2224.3,0.0,organic,2017,South Central,11,76903
16073,2017-11-05,1.34,3194059,1801086,298601,10159,1084212.61,767422.68,305652.13,11137.8,conventional,2017,Southeast,11,1084213
16074,2017-11-05,1.8,89263,1631,17868,138,69624.49,57092.21,12532.28,0.0,organic,2017,Southeast,11,69626
16075,2017-11-05,1.32,78530,22345,19106,286,36791.98,31681.11,5078.04,32.83,conventional,2017,Spokane,11,36793
16076,2017-11-05,2.54,2596,215,1023,0,1357.77,380.0,977.77,0.0,organic,2017,Spokane,11,1358
16077,2017-11-05,1.55,125685,58145,16129,588,50821.62,44600.41,6221.21,0.0,conventional,2017,St. Louis,11,50823
16078,2017-11-05,1.77,6843,1,1255,0,5586.25,3920.93,1665.32,0.0,organic,2017,St. Louis,11,5587
16079,2017-11-05,1.44,52028,3247,29429,67,19283.42,7444.72,11838.7,0.0,conventional,2017,Syracuse,11,19285
16080,2017-11-05,1.38,5329,76,38,0,5214.6,5041.26,173.34,0.0,organic,2017,Syracuse,11,5215
16081,2017-11-05,1.48,323634,204472,30501,696,87964.03,54636.63,33327.4,0.0,conventional,2017,Tampa,11,87965
16082,2017-11-05,1.95,6566,117,949,0,5499.11,4451.12,1047.99,0.0,organic,2017,Tampa,11,5500
16083,2017-11-05,1.19,32051594,11042128,9774987,400250,10834227.25,7470394.42,3275463.49,88369.34,conventional,2017,Total U.S.,11,10834229
16084,2017-11-05,1.82,1068530,88073,244925,1059,733972.36,648557.69,85378.96,35.71,organic,2017,Total U.S.,11,734473
16085,2017-11-05,1.06,6417143,2015381,1607251,83591,2710918.99,1453245.43,1249145.77,8527.79,conventional,2017,West,11,2710920
16086,2017-11-05,2.13,138955,19917,26607,57,92372.05,59737.21,32599.13,35.71,organic,2017,West,11,92374
16087,2017-11-05,0.94,791515,381629,199062,8891,201932.52,62748.05,139154.47,30.0,conventional,2017,West Tex/New Mexico,11,201933
16088,2017-11-05,1.74,12169,2012,1503,0,8653.45,8566.79,86.66,0.0,organic,2017,West Tex/New Mexico,11,8654
16089,2017-11-12,1.26,113586,4509,96748,213,12115.0,8006.0,4109.0,0.0,conventional,2017,Albany,11,12116
16090,2017-11-12,1.71,2664,0,245,0,2418.91,2418.91,0.0,0.0,organic,2017,Albany,11,2419
16091,2017-11-12,1.11,518209,251896,31719,1398,233196.0,154898.0,75134.0,3164.0,conventional,2017,Atlanta,11,233196
16092,2017-11-12,1.8,12115,199,4259,0,7656.79,6474.29,1182.5,0.0,organic,2017,Atlanta,11,7657
16093,2017-11-12,1.49,658693,78052,387453,3925,189263.0,178913.0,10350.0,0.0,conventional,2017,Baltimore/Washington,11,189263
16094,2017-11-12,1.81,33641,823,7144,105,25568.09,25558.09,10.0,0.0,organic,2017,Baltimore/Washington,11,25569
16095,2017-11-12,1.23,81827,37876,2047,4630,37274.0,32441.0,4811.0,21.0,conventional,2017,Boise,11,37274
16096,2017-11-12,1.88,1869,46,484,0,1338.16,356.27,981.89,0.0,organic,2017,Boise,11,1339
16097,2017-11-12,1.23,639092,15689,533027,5720,84655.0,74568.0,10086.0,0.0,conventional,2017,Boston,11,84656
16098,2017-11-12,1.87,26148,24,1429,0,24694.63,21304.78,3389.85,0.0,organic,2017,Boston,11,24695
16099,2017-11-12,1.37,118434,10402,55305,48,52678.0,45324.0,7354.0,0.0,conventional,2017,Buffalo/Rochester,11,52679
16100,2017-11-12,1.39,12395,250,105,0,12039.66,6031.35,6008.31,0.0,organic,2017,Buffalo/Rochester,11,12040
16101,2017-11-12,1.15,5637795,2309785,1882561,108415,1337035.0,1248089.0,30662.0,58284.0,conventional,2017,California,11,1337034
16102,2017-11-12,1.99,122017,29124,43952,1,48939.39,48885.5,53.89,0.0,organic,2017,California,11,48940
16103,2017-11-12,1.44,190445,53681,65657,4551,66556.0,62017.0,4539.0,0.0,conventional,2017,Charlotte,11,66556
16104,2017-11-12,2.15,9048,16,3865,176,4989.88,4734.38,255.5,0.0,organic,2017,Charlotte,11,4991
16105,2017-11-12,1.78,541010,90581,276787,91330,82312.0,79021.0,3280.0,12.0,conventional,2017,Chicago,11,82312
16106,2017-11-12,2.06,32924,24,25147,0,7752.46,7733.57,18.89,0.0,organic,2017,Chicago,11,7753
16107,2017-11-12,0.9,324830,5473,119880,868,198609.0,16033.0,182385.0,190.0,conventional,2017,Cincinnati/Dayton,11,198609
16108,2017-11-12,1.67,12271,203,3368,0,8699.66,5085.49,3614.17,0.0,organic,2017,Cincinnati/Dayton,11,8700
16109,2017-11-12,0.97,196433,98437,14574,866,82556.0,69587.0,12778.0,191.0,conventional,2017,Columbus,11,82556
16110,2017-11-12,1.53,8438,590,1463,0,6384.6,6057.45,327.15,0.0,organic,2017,Columbus,11,6385
16111,2017-11-12,0.96,1054327,509106,271438,4615,269169.0,120695.0,148352.0,121.0,conventional,2017,Dallas/Ft. Worth,11,269168
16112,2017-11-12,1.7,20245,5898,416,0,13929.89,13895.16,34.73,0.0,organic,2017,Dallas/Ft. Worth,11,13931
16113,2017-11-12,1.03,847836,137872,269918,8942,431105.0,102535.0,328570.0,0.0,conventional,2017,Denver,11,431104
16114,2017-11-12,1.99,16859,4294,411,20,12132.98,12014.56,118.42,0.0,organic,2017,Denver,11,12134
16115,2017-11-12,0.93,432903,163957,42219,8156,218572.0,185753.0,32216.0,602.0,conventional,2017,Detroit,11,218571
16116,2017-11-12,1.42,17851,718,2938,0,14154.71,13814.96,339.75,0.0,organic,2017,Detroit,11,14195
16117,2017-11-12,1.59,110784,2585,49202,17062,41935.0,31462.0,8517.0,1957.0,conventional,2017,Grand Rapids,11,41935
16118,2017-11-12,1.43,8507,37,1159,0,7310.53,7303.86,6.67,0.0,organic,2017,Grand Rapids,11,7311
16119,2017-11-12,1.19,3284210,699961,1049661,151409,1383179.0,791377.0,585936.0,5866.0,conventional,2017,Great Lakes,11,1383179
16120,2017-11-12,1.64,159071,3624,45966,0,109173.25,96907.0,12266.25,0.0,organic,2017,Great Lakes,11,109481
16121,2017-11-12,1.38,201442,31166,99684,74,70518.0,54249.0,16269.0,0.0,conventional,2017,Harrisburg/Scranton,11,70518
16122,2017-11-12,1.56,19100,204,163,6,18726.13,18711.27,14.86,0.0,organic,2017,Harrisburg/Scranton,11,18727
16123,2017-11-12,1.56,226866,6490,162389,206,57781.0,55528.0,2253.0,0.0,conventional,2017,Hartford/Springfield,11,57781
16124,2017-11-12,2.09,12486,36,2880,1,9568.85,9531.31,37.54,0.0,organic,2017,Hartford/Springfield,11,9569
16125,2017-11-12,0.88,1256897,514065,251034,6534,485264.0,416893.0,68334.0,37.0,conventional,2017,Houston,11,485264
16126,2017-11-12,1.68,25301,6158,57,0,19085.77,19085.77,0.0,0.0,organic,2017,Houston,11,19086
16127,2017-11-12,1.03,202129,11814,89236,1037,100042.0,36175.0,63702.0,165.0,conventional,2017,Indianapolis,11,100042
16128,2017-11-12,1.49,8255,186,1175,0,6861.81,4912.09,1949.72,0.0,organic,2017,Indianapolis,11,6894
16129,2017-11-12,1.33,154511,85332,9938,237,59003.0,48421.0,10329.0,253.0,conventional,2017,Jacksonville,11,59004
16130,2017-11-12,1.89,2438,66,547,2,1821.82,1792.22,29.6,0.0,organic,2017,Jacksonville,11,1823
16131,2017-11-12,1.06,291325,57132,110255,5043,118895.0,42648.0,76180.0,67.0,conventional,2017,Las Vegas,11,118895
16132,2017-11-12,1.79,8252,1320,1398,0,5533.15,5504.25,28.9,0.0,organic,2017,Las Vegas,11,5534
16133,2017-11-12,1.08,2626121,1225567,413517,72562,914474.0,851550.0,23684.0,39240.0,conventional,2017,Los Angeles,11,914475
16134,2017-11-12,1.98,62337,8390,17805,0,36142.19,36097.73,44.46,0.0,organic,2017,Los Angeles,11,36142
16135,2017-11-12,1.14,100811,3181,43510,86,54034.0,11788.0,42246.0,0.0,conventional,2017,Louisville,11,54034
16136,2017-11-12,1.69,2717,1,944,0,1772.1,1111.38,660.72,0.0,organic,2017,Louisville,11,1772
16137,2017-11-12,1.42,513109,336664,51672,1669,123105.0,72870.0,50234.0,0.0,conventional,2017,Miami/Ft. Lauderdale,11,123104
16138,2017-11-12,1.94,6563,126,908,0,5528.46,4652.23,876.23,0.0,organic,2017,Miami/Ft. Lauderdale,11,5529
16139,2017-11-12,1.33,2631186,670773,1022489,18762,919162.0,735347.0,181873.0,1942.0,conventional,2017,Midsouth,11,919162
16140,2017-11-12,1.82,131020,2436,32888,627,95065.94,89571.58,5494.36,0.0,organic,2017,Midsouth,11,95069
